"game_id","wordtype_all_pct_full_mc_allscore_1yr","wordtype_all_pct_full_mc_allscore_2yr"
516505,0.334930148859698,0.375775223169048
531290,0.220623924190341,0.220737486893953
605302,0.10028244211278,0.103943319996235
605579,0.263524393515313,0.236223115643929
605601,0.200737391474025,0.203730637949981
605604,0.422910978013439,0.433556870568014
605975,0.268302658672168,0.270454143247306
605976,0.278200606389665,0.302862106600255
605993,0.365272635199884,0.407673058058399
606288,0.131777656295307,0.118318674249312
606544,0.234049891897187,0.247673076908426
609595,0.328533958850266,0.353234450726284
611500,0.355371071463963,0.36106930182997
611664,0.256048805544337,0.275904130723098
611671,0.249265941071532,0.227599064100782
612247,0.226163925207747,0.215444115072314
614208,0.141841628653395,0.126387974627333
614909,0.286716951207248,0.303184696975688
615288,0.236556551925246,0.219702064032589
615426,0.322231222070823,0.312102369477351
615699,0.249624205495077,0.245994384632359
615816,0.305490408598998,0.330719883578281
618245,0.25349390705387,0.256321413308272
618770,0.365532887402335,0.353811472251725
621796,0.260128523076406,0.289870168982316
622414,0.25042359988357,0.34395174059995
625218,0.214669395370546,0.237538397087992
625528,0.379704650133471,0.373887243027236
625933,0.175875043516785,0.206855770887849
626268,0.291907663540396,0.296049281360769
626631,0.474119126904746,0.475463080008002
628136,0.179484721078623,0.225777086055641
628357,0.20972900203723,0.204251842551417
631685,0.310020599830917,0.335180683181875
631936,0.291022943613992,0.254422785240317
632145,0.359641380329588,0.386694403569935
632513,0.0792064128107823,0.0653981607851866
632705,0.462988749317291,0.434292496685812
632874,0.212374887365491,0.195403809958003
632899,0.234606248079691,0.259434683814983
632900,0.279551022717894,0.284739481488431
633400,0.205325390588295,0.220559425036055
634491,0.204334474133925,0.219296395526486
636040,0.236902379803499,0.240642038247492
640253,0.338204692201477,0.337476931076376
640643,0.208610216687472,0.220252830172411
640660,0.449146280604869,0.459533039444886
643006,0.310768885944679,0.308505151155419
644272,NA,NA
647136,0.336355532847309,0.375674791536312
648826,0.170973437937706,0.190930012345408
649270,0.358699614627385,0.328874654168845
651559,0.207257715940139,0.209228297322168
652686,0.260660707673571,0.278315468584918
652988,0.148357691231434,0.17652031126716
652999,0.306531366089456,0.350415531215844
655774,0.232689460497759,0.284932576217343
664240,0.273691107332748,0.267092675990949
666508,0.17912443020796,0.226963779219561
667703,0.317090206980233,0.346628451072869
669884,0.464417210900321,0.469950386088378
670379,0.323990753832544,0.330289129537908
670455,0.11237489789035,0.107013984434897
672705,0.302550232235913,0.346781834614198
672717,0.354680878817178,0.354680878817178
672893,0.337060035387795,0.353117315616633
673455,0.104018985197356,0.12391047200875
680069,0.151521738092336,0.163517485041932
681534,0.226871303243258,0.225845470464185
683105,0.385029042958249,0.38293654055035
683187,0.220885315448187,0.220885315448187
684836,0.209513970646599,0.269986225543954
691870,0.237514260466959,0.27023064597867
695534,0.31943828249997,0.303950011515913
696965,0.260553125167369,0.260553125167369
700994,0.364301655728624,0.369243621651513
703246,0.341881729378913,0.348059440971423
704458,0.317258026737873,0.310104384750473
705969,0.134014066854724,0.134014066854724
707754,0.190390701819419,0.196812544990436
710576,0.229786257504514,0.229786257504514
715207,0.250651778285205,0.250651778285205
717342,0.172218690925535,0.172218690925535
720002,0.169906916507646,0.158910431540932
721166,0.151133980718806,0.151133980718806
722936,0.170548170032217,0.170548170032217
723569,0.148566725992303,0.148566725992303
727962,0.309015721574763,0.309015721574763
728005,0,0
730735,0.0905357460425186,0.0905357460425186
735149,0.192847303959967,0.192847303959967
739464,0.133663775806234,0.133663775806234
739681,0.040160966445125,0.040160966445125
762884,0.193743791878593,0.193743791878593
763436,0.236112534440382,0.236112534440382
768265,0.154604136504785,0.154604136504785
809372,NA,NA
813891,NA,NA
826286,NA,NA
926309,0.277350098112615,0.259827920984652
926596,0.337991996444285,0.363797478633687
926821,0.183892428122457,0.219838843916708
926934,0.254310597147474,0.277562578108625
926982,0.149071198499986,0.193366123309183
928006,0.368612556267122,0.394908658708551
928235,0.17834280699304,0.187997643117302
928326,0.203399870404576,0.279294074465404
928332,0.100006173411124,0.114902374454951
928376,0.346467433591791,0.366482483849063
928519,0.402216260748845,0.403209023086413
928546,0.311519239243689,0.312217346722851
929179,0.265634255992174,0.240321363654624
929198,0.362460102422668,0.364154519266293
929232,0.415906452402692,0.435524786739744
929914,0.261682337438394,0.283953912396258
930036,0.29263175976498,0.313859182493709
930085,0.267077937468785,0.28170679337721
930144,0.183896752408548,0.255552577945943
930278,0.205166301343317,0.219118117024865
930280,0.0856951594648645,0.135961962076229
931221,0.222647380354095,0.221077129016999
932031,0.271359543029154,0.2724020898428
932117,0.281019505758626,0.31959189314954
932363,0.0822293455502862,0.067045369407283
932470,0.294467490743113,0.253992730407601
932520,0.272960416842006,0.343467198847121
932594,0.334885714921648,0.411328965254203
932673,0.288795000461879,0.3178418475897
932853,0.239471987535333,0.258941827441786
932882,0.247628257418794,0.250273854606992
932914,0.314729948376102,0.306866590836684
932984,0.31100713947761,0.295511702481995
933007,0.176671627414965,0.185549979768728
933037,0.185054552596462,0.166929838576463
933078,0.483868112335619,0.475302706916264
933119,0.209539519031238,0.242271855926174
934380,0.261071288522748,0.292360385570473
934443,0.15582557298275,0.208247039686333
934872,0.312712938765517,0.31483163776201
935677,0.211111925587704,0.219189159955918
935895,0.0836003424550022,0.106997948482614
936034,0.228690445204628,0.222797939512827
937715,0.199238614925255,0.247584117579712
937748,0.304827286175588,0.335339904032462
938028,0.269437913857692,0.298989075076158
938068,0.281983645422834,0.336084201236247
938207,0.0699865638694819,0.0569828321630404
938400,0.461483427679683,0.513180204941322
938508,0.471578756055987,0.475457384504849
938877,0.250864706352729,0.271920578347085
938954,0.254610407838136,0.261713561462616
939097,0.345322729646659,0.347014766848211
939336,0.30960079662609,0.324069179857223
939405,0.353511828557844,0.374975161513518
939413,0.164361287796635,0.18900627553707
939451,0.27510242041661,0.249412521527475
939458,0.237653308754372,0.25889967673976
939462,0.392342965745802,0.398380797906795
939465,0.353511828557844,0.398858929762787
940567,0.244637446246688,0.247660332879427
941882,0.316284680491908,0.340213593080396
941951,0.300556544889144,0.326621728135267
941960,0.205938617761978,0.237608108631104
942006,0.220058314670882,0.226536937037434
942025,0.333248782661141,0.355770047986091
942059,0.322075973151558,0.352677774578872
942198,0.0921442675250925,0.0736116669015291
942280,0.168286400222954,0.178065265597633
942282,0.306219331590258,0.352676707085261
942291,0.243332131696144,0.252049728942951
942350,0.17751128081521,0.205993406707178
942420,0.24504402363581,0.273586204577679
942874,0.277783108960266,0.302949918042714
942937,0.210786074565587,0.20079482328371
942955,0.24402949518729,0.253527798389421
942960,0.287021489576444,0.300879855648738
943273,0.404594138230436,0.426389618794522
943397,0.421949692530645,0.456701162009615
943494,0.257812350226175,0.283221731653402
943495,0.216249286808783,0.237582222609353
943500,0.173116589540773,0.185233211365005
943672,0.345471055343717,0.342547573523189
943679,0.232933207129229,0.21067155547953
943732,0.222033130736849,0.24441925013189
943806,0.516149076063351,0.516551636506111
943928,0.323780809828264,0.323053526041686
943951,0.346637902428782,0.304804155174122
944089,0.183819568571014,0.180160503679841
944568,0.295805239010748,0.324795895337205
944706,0.392945752934273,0.390768460130198
944924,0.321401245079218,0.30033714564276
945121,0.334436991473466,0.327230716807763
945905,0.226750847798425,0.262251885664664
945943,0.276075034325961,0.284090645221405
946162,0.25910467364878,0.293682956827014
946208,0.1988090762424,0.204649126270856
946345,0.285503690649397,0.288437345130807
946617,0.342865781559611,0.365140688783956
