"game_id","wordtype_mech_pct_full_mc_75score_1yr","wordtype_mech_pct_full_mc_75score_2yr"
516505,NA,NA
531290,0.230967442718578,0.23981729759541
605302,0,0.0152818758981624
605579,0.337360923088093,0.355608681053307
605601,0.134993461412565,0.129200422163069
605604,0.0382080359950435,0.0225245792799829
605975,0.199204768222399,0.241121411085206
605976,0,0.0188578571601178
605993,0.426660092991431,0.394509700327795
606288,0,0.0212190394740174
606544,0.240872575713362,0.271765455949592
609595,0.376221765322067,0.423800789815312
611500,0.198608409847745,0.235055613743878
611664,0,0.0199165255226231
611671,0.396525792859072,0.384247252476555
614208,0.163604997750922,0.145236875482778
614909,0.122270871890883,0.157529116284706
615288,0.445199109602671,0.429914907775286
615426,0.215108136796943,0.339647124956955
615699,0.0966234939601246,0.0460070754098808
615816,0.242581291695566,0.225242089374082
618245,0.238619994508757,0.273553821803127
618770,0.30012252399939,0.312497097060367
621796,0.533973536072976,0.59336610396393
622414,0.220260871434643,0.210057773832799
625218,0.062284109890305,0.0477954904692351
625528,0.187112107889995,0.243471457291125
625933,0.176166065854411,0.141295815727669
626268,0.394346987834185,0.429311738628183
626631,0.354245954216038,0.32153091645634
628357,0.182913228254908,0.171249011517469
631685,0.290785581429986,0.301908555517294
631936,0.311286403182345,0.346381536123361
632145,0.379049021789452,0.328341804721231
632705,0.112272178284768,0.156786811397266
632874,0.365826456509815,0.396986344881405
632899,0.174239363056016,0.190669407806272
632900,0.283157506909805,0.329630597410729
633400,0.201402368176953,0.280008526340997
634491,0.0300420884063055,0.0158431062631119
636040,0.229900244935851,0.244295733363416
640253,0.317220634287258,0.219569858558032
640643,0.258858862425297,0.254246418090461
640660,0.370524136316678,0.357244131172156
643006,0.446124398809052,0.45459673518571
644272,0.299342170044625,0.311754045141536
647136,0.11724207635211,0.105141872962312
649270,0.310418657687783,0.398042083202266
651559,0.281220495910703,0.327842673266191
652686,0.223296878269436,0.222194232774133
652988,0.252824948423716,0.233333333333333
652999,0.22573305919324,0.269374011880589
664240,0.369274472937998,0.390006533983139
666508,0.322748612183951,0.239639852289875
667703,0.192450089729875,0.288143504061505
669884,0.271957497038782,0.386978649601661
670379,0.277791949751858,0.329715806303818
670455,0.137620470640795,0.0991836598134176
672705,0.126364804721313,0.149132582566207
672717,0.324937905197065,0.351839597706834
672893,0.2669634577064,0.265233552193727
673455,0.147542222712664,0.150236718348557
680069,0.34544086116173,0.336926038183882
