"game_id","wordtype_world_pct_95p_mc_75score_1yr","wordtype_world_pct_95p_mc_75score_2yr"
516505,NA,NA
531290,0.172537713164245,0.176515980044717
605302,0.114261434624209,0.108062385441737
605579,0.209968570638472,0.196571690072869
605601,0.163955548327192,0.168983172825879
605604,0.3082477208554,0.312606651950351
605975,0.249072552516936,0.30083675311115
605976,0.286147186395449,0.332704994728772
605993,0.240063000798199,0.26008117374772
606288,0.0987582133970428,0.0690987491028476
606544,0.111990205018416,0.132058958120835
609595,0.337593489228338,0.378510844870467
611500,0.260891376828704,0.257960500914369
611664,0.139860209650612,0.20290246462498
611671,0.220044624684911,0.188717796669156
612247,0.183482520724649,0.175769541443394
614208,0.17094889215499,0.168581897029494
614909,0.0835824619409586,0.123732056440937
615288,0.187001972521594,0.252755350635941
615426,0.267294275871134,0.282423196172577
615699,0.182505068215378,0.224274481522532
615816,0.332190268823197,0.317241374865374
618245,0.293026425397623,0.29121222373329
618770,0.362606076224619,0.376082960979667
621796,0.275148565277805,0.288930764681329
622414,0.330611422440094,0.308179093025005
625218,0.231455024943138,0.222194002452184
625528,0.335333390192126,0.321771039415448
625933,0.203612729874783,0.203141592498043
626268,0.26608011598665,0.325797262333273
626631,0.374303507722406,0.417163545541569
628136,0.246106893877121,0.300722602411734
628357,0.141508734284718,0.152418867775677
631685,0.148559960107911,0.180565794555137
631936,0.261035780335905,0.262259689419731
632145,0.372459547668847,0.409064594688858
632513,0.00878953192418289,0.0100240867470578
632705,0.37038926633581,0.374587011366627
632874,0.121791326939467,0.121535592817674
632899,0.0994422020327258,0.0708809971404677
632900,0.0849718577324175,0.137010105536958
633400,0.216144116833721,0.20385212303853
634491,0.373726173978532,0.366913474416873
636040,0.236118307274201,0.278543007265577
640253,0.380343446458188,0.386227102576443
640643,0.0488629160026959,0.0672710738916827
640660,0.38410191863348,0.395327948880347
643006,0.297569850321808,0.343325120981565
644272,0.199171839092788,0.339356962198665
647136,0.414829069081402,0.427344908989665
649270,0.29950995334912,0.30684920811527
651559,0.297279207160674,0.294672909901433
652686,0.321561355067761,0.351499820130997
652988,0.191200161882872,0.201027588046966
652999,0.441558441558442,0.476184429442461
655774,0.195678816957852,0.220235042802078
664240,0.277497147642119,0.310600184501727
666508,0.168332854085355,0.149498950307484
667703,0.303275082931862,0.298433409657832
669884,0.423470803944351,0.495695255035026
670379,0.282754457426714,0.345482920475342
670455,0.0516299446106875,0.0503014544926156
672705,0.188628888293033,0.224966257591851
672717,0.225572815378642,0.224473790524732
672893,0.31572791375402,0.321563121999213
673455,0.0561620523947893,0.0732994339510466
680069,0.182187447981399,0.228417685286184
681534,0.152356908834001,0.141308244515385
683105,0.244332229289685,0.251513289721327
683187,0.24198875709123,0.259492961555739
684836,0.225529204964665,0.27787081091222
691870,0.199579186536852,0.23262274684729
695534,0.224132725872211,0.29040798861953
696965,0.189334749843057,0.205728138856733
700994,0.277266797285352,0.374858157939431
703246,0.288675134594812,0.270676377426096
704458,0.268746038014827,0.279706044075944
705969,0.107116585691823,0.132231404958677
707754,0.226455406828919,0.27684572694664
710576,0.301229742438639,0.397249811796937
715207,0.118448572907255,0.128125572798099
717342,0.197223697753184,0.166165035230439
720002,0.148690428533295,0.132344444529457
721166,0.185945973111174,0.183267843749578
722936,0.131763152266049,0.157565790460119
723569,0.238441815920527,0.286822088445913
727962,0.255431858188192,0.297520661157024
728005,0.0322916841860313,0.0169151716782345
730735,0.119220907960264,0.133850307941426
735149,0.202813370808741,0.223824510797482
739464,0.171111891110113,0.150723298360128
739681,0.113376120968554,0.125121705293451
762884,0.251959789593257,0.265423218859872
763436,0.235571423715773,0.23916030905985
768265,0.212588069352421,0.186754710021469
809372,0.208420042287563,0.283247084754364
813891,0.0320256307610174,0.14507828279397
826286,0.119168718344844,0.119964975340055
926309,NA,NA
926596,0.23377074310225,0.259753511456283
926821,0.039405520311955,0.039405520311955
926934,0.212238179989005,0.212238179989005
926982,NA,NA
928006,0.312394835455511,0.318716574315499
928235,0.175682092231577,0.175682092231577
928326,0.0573775310549247,0.0573775310549247
928332,0.0993807989999907,0.0993807989999907
928376,0.134819715604906,0.152040459719699
928519,0.169449763238576,0.169449763238576
928546,0.363269609772362,0.365328558392979
929179,NA,NA
929198,0.236470293403227,0.257052578059004
929232,0.207105266180482,0.207105266180482
929914,0.185728421848532,0.210958132205544
930036,0.246736625850365,0.254440844537931
930085,0.216139079518062,0.205681826925902
930144,0.265592581009216,0.265865388029377
930278,0.0362261778001109,0.0541331961960766
930280,0.199171839092787,0.188522536878245
931221,0.292040830162284,0.257383093427548
932031,0.191179778225468,0.204325749375128
932117,0.175327332127567,0.155542754209564
932363,0.0924500327042049,0.0924500327042049
932470,0.153167916213497,0.153167916213497
932520,0.0672292645452815,0.0746393370862076
932594,0.0960030721474639,0.0960030721474639
932673,0.181025128880568,0.181025128880568
932853,0.207912639601473,0.218608611927984
932882,0.165809133107018,0.205229428033516
932914,0.229510124219699,0.229510124219699
932984,0.234912168765521,0.242091013067521
933007,0.118377645686766,0.137577050393416
933037,0.194144146818973,0.218776707771298
933078,0.344975744745641,0.362244897959184
933119,0.135184517608969,0.133366267342316
934380,0.182611764138599,0.160005120245773
934443,0.171274842600871,0.16902481445298
934872,0.255588531212812,0.238320640108182
935677,0.12094157958139,0.130517049903288
935895,0.0175276827349873,0.0175276827349873
936034,0.298884353511048,0.2742540934936
937715,0.243482352184799,0.272008704417814
937748,0.129540811784581,0.137891567933076
938028,0.383528539029053,0.44070447026043
938068,0.279368847667297,0.258372936878315
938207,0.0390566732942472,0.0481794849178073
938400,0.384247252476555,0.416442217479604
938508,0.382622075916433,0.387227311272288
938877,0.265716366300393,0.254440844537931
938954,0.296612532834503,0.324682645344195
939097,0.298060635748743,0.292684703502482
939336,0.300372091115949,0.308279390687652
939405,0.360445918055011,0.350918114584475
939413,0.15618900058327,0.166973065075781
939451,0.0936714207745377,0.101367839312414
939458,0.159641588858304,0.159840239600698
939462,0.270758977368965,0.308768565268122
939465,0.369689621436652,0.327366799560883
940567,0.101888939204427,0.107732603397143
941882,0.225753770955595,0.212413995162041
941951,0.26134871002418,0.242571681771095
941960,0.195543504653122,0.214034698312794
942006,0.104173003074149,0.126537128277062
942025,0.262174123462546,0.29361843008717
942059,0.361020240715922,0.356084393377126
942198,0.0391855666953546,0.0636078143466197
942280,0.183955212103361,0.180846315550654
942291,0.268662726308909,0.271934124914607
942350,0.115470053837925,0.101349133489553
942420,0.129365904279615,0.163265306122449
942874,0.164468456561492,0.20165815046212
942937,0.163598690200594,0.218064891130104
942955,0.237489471396523,0.194148824438889
942960,0.423932176277259,0.409713885370593
943273,0.318181818181818,0.335588649650522
943397,0.398814158512995,0.41373788719588
943494,0.253487256970896,0.264157088097199
943495,0.16570916321856,0.184037602267269
943500,0.276334033128377,0.275500410275843
943672,0.294676957532879,0.306112152871551
943679,0.238152089872098,0.225740522142142
943732,0.353668535813911,0.341606728117519
943806,0.388019942074147,0.408595883792446
943928,0.253983564380361,0.271866763560754
943951,0.283611870941467,0.397661570645801
944089,0.110599252063635,0.0708357929521799
944568,0.236125332908258,0.21389799361115
944706,0.322914187986652,0.361151150243186
944924,0.18697333293031,0.251015973878644
945121,0.144669482283679,0.166014453709287
945905,0.221971027447816,0.238423453944311
945943,0.291446865084848,0.297730313324103
946162,0.176654061431515,0.185717575808193
946208,0.155643201591173,0.168822556533929
946345,0.229936327231588,0.269778063942513
946617,0.168144424101773,0.209071691881325
946788,0.146552595440138,0.142614091419876
948959,0.392024641089052,0.409743294260011
950186,0.223789557729609,0.241257819539775
950874,0.339791134768369,0.353605951864745
950878,0.233858925004138,0.263793386578246
950897,0.183082042687668,0.150813867879657
950940,0.226590618968923,0.240591972154174
950974,0.104864501018615,0.0588728867010852
951867,0.170478358450219,0.194579610776442
951897,0.143454897115095,0.187270928288159
952337,0.386672495558797,0.385773349060899
952370,0.18977461833002,0.247326663297972
952373,0.330110758768546,0.346508753065732
952493,0.304839106190563,0.309414924878544
952594,0.454793667905229,0.485026965483166
952858,0.252002983732992,0.283097171949405
954263,0.272179412617966,0.271799948903801
954855,0.207171254234845,0.19846679199331
955120,0.214052241373274,0.246211364217502
955125,0.253783545208376,0.287458020059467
955480,0.0670150577413156,0.0925925925925924
956191,0.159079996339171,0.167866431459696
956856,0.273359154860302,0.277628279866327
957923,0.117251926106696,0.09518522923611
957984,0.0216421827674903,0.0578411664413513
957999,0.335268492383036,0.328591138381592
958268,0.246731885609913,0.249977176244988
958890,0.158301332846632,0.146852536435051
958956,0.369802562885194,0.405650040018845
959196,0.278384727614138,0.32617379210978
959216,0.227811288992985,0.20408955458123
959272,0.171760340979374,0.174964267197265
959942,0.179086127111145,0.204297941896223
960116,0.320803637738374,0.330195337365199
960171,0.457751053923387,0.454699037372713
960216,0.503526159315725,0.515088753273776
960403,0.272414393660718,0.313625024093591
960443,0.266701279309584,0.268439851515437
960494,0.170262968078768,0.178254130406015
960509,0.0842400894293266,0.111580460669363
960554,0.183958553523667,0.22558054912127
960633,0.0878953192418289,0.120289040964694
960699,0.300374661909683,0.310671783270152
961274,0.0578677929134717,0.0538425255273364
961275,0.434835431456763,0.415148750267279
961285,0.135097640627852,0.180111730858999
961686,0.402821203913297,0.410138293217617
972053,0.26052462231034,0.290533976303523
974869,0.185748280541115,0.164484539179941
975240,0.0812198330559542,0.109679701994658
976418,0.37908040243197,0.349618776764005
976803,0.0775890900167809,0.0781038914838673
978268,0.197714959121028,0.179475085091121
980491,0.195022620393021,0.195571215676703
981375,0.289300974946985,0.30225143871186
981376,0.143968906074069,0.141439037222093
981379,0.339592485469492,0.288130977401084
988571,0.244928733070641,0.306249700928173
988768,0.136895205114756,0.183323980307623
988809,0.223980410036833,0.225466513864841
989132,0.173137462139922,0.214012315833
989150,0.167639626868134,0.171747037003633
989945,0.347164825375442,0.358521297192289
991065,0.145180175548748,0.174604653082
991428,0.407738934943664,0.439423853608486
995071,0.242163111427709,0.236665705184878
996092,0.287537045659167,0.311632255805793
996489,0.214149183074475,0.249100750922207
996557,0.31346775286393,0.319069430759729
997056,0.293635321096547,0.307230439739436
997308,0.282489820618579,0.349416129505765
997663,0.201200811323122,0.1857618900822
997755,0.251369873268085,0.311189227792668
997846,0.253685702481563,0.282805920741124
997926,0.212444235970328,0.223478730882569
997931,0.445541666593909,0.442931704220852
998171,0.210745600936587,0.214732375977848
999091,0.333543856504348,0.324406906714932
999483,0.161643537673148,0.183857821654907
516508,NA,NA
603731,0.366503038330802,0.36154303161767
604077,0.313254157837244,0.303523709481101
604137,0.22331823239915,0.239318616499093
605052,0.251966520912904,0.304588399545606
605150,0.139923619645624,0.142431365663809
605192,0.140304494110773,0.158271035308052
605238,0.128305492096852,0.108871577561441
605243,0.0805013130877525,0.118153281480389
605254,0.28098463103381,0.279768333853708
605257,0.0957040806449585,0.0879201384330584
605266,0.227718831972291,0.224680464145726
605273,0.113525236578711,0.118798810090408
605304,0.371597717397536,0.379685545773933
605345,0.0967855170120031,0.0967767269213342
605501,0.0464774547813323,0.0613942459815061
605506,0.399005985134665,0.412070128461946
605598,0.0720025633368833,0.08630493125724
605724,0.0906155808688537,0.101972355256259
605745,0.0679889413649006,0.0709648430267566
605791,0.287017539668228,0.271277331326439
605800,0.0423985541128201,0.0621444131964997
605821,0.166879659298835,0.176974611602791
606286,0.251812018737768,0.264551558838851
606303,0.289065726431363,0.295563505419377
606327,0.444411776191498,0.447857240894719
609164,0.289076801306399,0.315067743818518
609526,0.363275108988799,0.365830059274773
609557,0.146231487029101,0.182674932309227
610121,0.332303020098776,0.307740099106004
610133,0.242754289806551,0.21541373037341
610420,0.147459408005127,0.135859614686849
610675,0.238947895654983,0.226558199335516
610678,0.204725504072735,0.180291647830076
610767,0.233346861079719,0.250241674990928
610876,0.259130159555056,0.260950210149355
611212,0.124851826382081,0.129952900608747
611419,0.143757995765322,0.135975196667345
611501,0.328842173883879,0.376454266162812
611666,0.263844025539848,0.24900213518107
611715,0.197813397509879,0.234719414825347
611857,0.254414570932142,0.225551523694137
611875,0.225937126712881,0.223350547435996
612072,0.348825649941606,0.351853171824926
612079,0.170039569524908,0.149799787199501
612198,0.133861272170031,0.120573319489238
612230,0.250862198943071,0.263535616654939
612410,0.224909240523624,0.193465945087845
614177,0.0622717641264024,0.0690751428207788
614204,0.298667429106176,0.279786060606716
614508,0.0767153039601413,0.0915388965101732
614524,0.443167792130623,0.444499248849076
614978,0.240217825276482,0.240503337489831
615370,0.147581513172562,0.156312821425566
615371,0.0746574853486043,0.109681072401605
618775,0.321114110094549,0.358823728623663
619503,0.165313936317575,0.179778823838828
619744,0.228585457059936,0.215368242923004
619910,0.155679410316006,0.145658453339468
619946,0.151721431129095,0.144990010828257
620242,0.297454536079675,0.326169083669581
620290,0.155230105141266,0.176795794639442
620506,0.216983646604012,0.220301548178024
620509,0.208363898339152,0.209599393001037
620822,0.0200220363666784,0.0358757236206432
620823,0.109616120929502,0.115389916666244
620881,0.285960689902142,0.286404735138858
621185,0.196593221141499,0.173541664637673
621206,0.125159744474126,0.109917825175171
621209,0.137448252928586,0.160594555281006
621309,0.152060700148927,0.171291558406685
621319,0.287612109926339,0.293259818109019
621666,0.284095494863569,0.264984668219856
621801,0.213358584364176,0.199846302330559
622607,0.166775105739557,0.137874023461162
623058,0.0852943859531931,0.0681463353490761
623294,0.249193485624982,0.255126194949709
623313,0.204400335368232,0.180143803003525
623315,0.150819809995373,0.167339012632648
624516,0.0951137472346309,0.113820278616766
624548,0.143712706222998,0.149385030465629
625202,0,0.0217813753900384
625676,0.482915734288626,0.457583656504076
625684,0.182472840178712,0.158655295901274
625782,0.217929017275526,0.22840967146817
625850,0.391992656921817,0.388414133553879
625894,0.352571706623801,0.390782600613302
625926,0.226902054626292,0.245360567806819
625928,0.182890147059361,0.187702962412234
626535,0.175517114610111,0.170132455522549
626633,0.108800291189533,0.131464543237546
627044,0.219493262849148,0.266766278008044
627150,0.321114431495187,0.347395449223716
627224,0.121099835758459,0.150056684296866
627416,0.343861952453709,0.340472681166311
627553,0.158905902270274,0.154531881119765
628015,0.18545504180034,0.186818035127039
628029,0.181101789331478,0.188582180948738
629734,0.0866979606451969,0.10149300757978
630107,0.0606885724516378,0.0579960043313028
630214,0.239037430736624,0.272922881630265
630325,0.3166140476203,0.315103897309222
630363,0.232162175490501,0.259709621583372
630384,0.355407102448744,0.364334889910196
630670,0.237223356501453,0.27527566433232
631928,0.205334922678554,0.220662347828277
632665,0.21344024857376,0.186512222569139
632676,0.191380920134401,0.210104421583159
632689,0.0896077493265001,0.108906876950192
632699,0.344407141432589,0.34190377662609
632713,0.226416991249441,0.239626809196588
632801,0.122583771880605,0.133989470151521
632841,0.0969312667566309,0.0981885632818966
632849,0.335303292973926,0.318188222119855
632877,0.442631645190149,0.433804955025765
632881,0.348525756029025,0.385423872368081
632882,0.092169748650215,0.0896165302686428
632888,0.0851273618601751,0.10237246433318
632906,0.135474183006934,0.138307445987962
632923,0.1553790886178,0.148438624797034
632976,0.145306402789146,0.154579552338265
633221,0.284178951322562,0.30174819441677
633261,0.153107349481063,0.196813352519833
633402,0.265899285404014,0.255694562239681
634005,0.1971370485183,0.193128195125007
634060,0.371856639714261,0.380566755218193
634344,0.142338003093039,0.175134255371954
634488,0.0955976876092166,0.0993787598548115
635231,0.0951498709530747,0.129856746026134
635632,0.328414891851258,0.335754032279005
635803,0.139360523458837,0.14129071967033
636218,0.291859940834535,0.32832996255411
636542,0.281357406643402,0.252512110669221
637240,0.189610426216206,0.20813119424857
637269,0.218335979308261,0.226362501824713
637289,0.217242177904822,0.217421199095404
637316,0.334232787818317,0.333701187117991
637876,0.301734603656542,0.303919041985758
637912,0.302875024953482,0.302247121146744
638431,0.290177348227524,0.316487186102304
638784,0.378075048683412,0.371447355587757
639758,0.233038570510894,0.191259446113446
639766,0.272761619087554,0.264610047235782
640103,0.262546366717786,0.283210598341241
640403,0.154598103525777,0.145760371371236
640651,0.318923310884684,0.328570842493139
640837,0.0994748650873054,0.125528187825263
640838,0.0673053588136065,0.0487729661700597
640857,0.286434474105498,0.280307649158227
641159,0.238012643567449,0.222904830888647
641694,0.436837777966688,0.436716576570269
641697,0.0717793734440932,0.0551270931741212
641698,0.257251150316891,0.233598414787489
641824,0.217739645487628,0.24036734825831
642666,0.298549838019175,0.274694147127797
643242,0.233867475278707,0.221920546076993
643391,0.110795004891315,0.105425525965784
643664,0.336556336368694,0.371694347357875
644714,0.383120547675343,0.388354315385454
644809,0.321403703260386,0.319231353603277
645833,0.338840845518153,0.397744513505474
645907,0.207260737328944,0.198783072640009
646483,0.221024375421064,0.252096249901394
647140,0.214280067326808,0.221955894784849
648086,0.231500582472354,0.246300560667808
648815,0.390695316609512,0.397958409116529
649257,0.303696541938468,0.312624646280919
649286,0.311005689453027,0.316827866936003
650533,0.0472924995839574,0.0565026611320063
650668,0.33478624175522,0.314124707406414
652997,0.18347084932828,0.177140201105444
655785,0.294033910387212,0.337381098481706
655925,0.236905459432096,0.267447526327056
657326,0.232250008810925,0.226358068296216
657485,0.14754110091704,0.148178098932363
