"game_id","wordtype_world_pct_full_mc_allscore_1yr","wordtype_world_pct_full_mc_allscore_2yr"
516505,0.285180295304349,0.276860498667261
531290,0.230964840511881,0.213368577743992
605302,0.111326833382772,0.116511342209925
605579,0.228964811003178,0.194414854591442
605601,0.170335138130136,0.174445141388874
605604,0.32206787289139,0.371746926485274
605975,0.31024516522292,0.306366377363593
605976,0.277504506259684,0.285770834806519
605993,0.283809698927784,0.295743232897196
606288,0.0387298334620743,0.0498830645610514
606544,0.119193142068225,0.146827121074558
609595,0.323869897075224,0.33615973968813
611500,0.343121783248361,0.349901287902078
611664,0.209812595449949,0.201292420557118
611671,0.138273809880904,0.115540099372931
612247,0.216564902574123,0.240635656963521
614208,0.139757618561512,0.114052044952138
614909,0.129653940368741,0.135690706310551
615288,0.20889706282403,0.173034484579098
615426,0.254915573197253,0.282041720305148
615699,0.233671418822659,0.222141354299895
615816,0.29778646078977,0.288675134594813
618245,0.282736561937109,0.307158532387585
618770,0.330985841604119,0.333307037957333
621796,0.217694599558655,0.258498749299513
622414,0.253734018966619,0.33398560712914
625218,0.254160435799742,0.291929581750206
625528,0.34577802341158,0.366553654494461
625933,0.186317701022436,0.19426351400977
626268,0.254880185458733,0.255868830459944
626631,0.473680155307439,0.488842861598976
628136,0.228003420076952,0.288609159246084
628357,0.15480153666731,0.157825160599994
631685,0.212256542302763,0.250811088987275
631936,0.206980246747831,0.176776695296637
632145,0.392462312415686,0.401914977320472
632513,0.0195142848062741,0.016304347826087
632705,0.438357003759605,0.397676359989464
632874,0.0940460821144796,0.108242934546635
632899,0.0719890354651133,0.0779823405590389
632900,0.143712627432165,0.152564288314682
633400,0.158990567920983,0.174330236244303
634491,0.212572730554512,0.234555283951936
636040,0.248836988339507,0.235349539084176
640253,0.373715288086517,0.381262876239314
640643,0.0969931209170345,0.0930484210398471
640660,0.350227862923226,0.35609437243593
643006,0.208310809593245,0.223062873816807
644272,NA,NA
647136,0.383297011141934,0.43494593349814
649270,0.299275135631055,0.280863990166528
651559,0.215121482329415,0.206129956581996
652686,0.231004106598424,0.23094010767585
652988,0.102939527446128,0.16580695010853
652999,0.282860173518094,0.351698634632023
655774,0.0854011413464359,0.156418170590105
664240,0.151081103152829,0.14274018400906
666508,0.152030284967074,0.207019667802706
667703,0.145013273516609,0.167100453110203
669884,0.475873385946362,0.485442821259223
670379,0.271052370871575,0.27872675424383
670455,0.0529463797615073,0.0541766243588545
672705,0.241147483119112,0.27127665917712
672717,0.139346602858324,0.139346602858324
672893,0.332729079995113,0.341735870479547
673455,0.0659151243257312,0.0668401812440813
680069,0.128564869306645,0.139194996796775
681534,0.174736865018194,0.174077655955698
683105,0.30499714066521,0.303270305816776
683187,0.243432247780074,0.243432247780074
684836,0.192153784566105,0.254410925657392
691870,0.167247466353874,0.182694047639435
695534,0.30794088102572,0.29699258055022
696965,0.303765218204042,0.303765218204042
700994,0.219317231653256,0.229290061040605
703246,0.25912856608735,0.258453901058452
704458,0.349422952216113,0.355591179172378
705969,0.130641585889699,0.130641585889699
707754,0.0371134809512603,0.068883659031829
710576,0.277969282645598,0.277969282645598
715207,0.142590147652174,0.142590147652174
717342,0.0714741689891863,0.0714741689891863
720002,0.131215970270369,0.121770256035871
721166,0.198626523843708,0.198626523843708
722936,0.179192889767198,0.179192889767198
723569,0.124635390569951,0.124635390569951
727962,0.24262008808087,0.24262008808087
728005,0,0
730735,0.123091490979333,0.123091490979333
735149,0.103975048982007,0.103975048982007
739464,0,0
739681,0.052704627669473,0.052704627669473
762884,0.11180339887499,0.11180339887499
763436,0.139271503632789,0.139271503632789
768265,0.0350931203171798,0.0350931203171798
809372,NA,NA
813891,NA,NA
826286,NA,NA
926309,0.219121487849692,0.178871129081999
926596,0.271851066412234,0.290644988184735
926821,0.0430420055822807,0.100538951977067
926934,0.224662382520692,0.247014852214497
926982,0.201652920670487,0.253971808930131
928006,0.338772255598018,0.41195523175548
928235,0.175561720794196,0.201761496468064
928326,0.18070796117393,0.245721878384823
928332,0.115706430858775,0.158654444869068
928376,0.230964549662232,0.259203374748798
928519,0.431697270509888,0.431017966752292
928546,0.329839654442568,0.341727791815006
929179,0.1859520008264,0.170768851804266
929198,0.241975347493792,0.22755773201815
929232,0.26981079406868,0.278365770194189
929914,0.14561734277684,0.161313266987712
930036,0.232132786349826,0.246780924503228
930085,0.26493533193337,0.264379480558269
930144,0.178144882799479,0.248450708995566
930278,0.0439657786320413,0.043791073393493
930280,0.114437620112766,0.187816031590868
931221,0.274353812576029,0.260641985115278
932031,0.275298880644674,0.289137487024478
932117,0.121554159581579,0.18959881966484
932363,0.102792785350933,0.0874631851396981
932470,0.280691786106895,0.240652835906987
932520,0.107693723792661,0.114221387748355
932594,0.263689346587381,0.286167841559769
932673,0.32427221756276,0.356535228549689
932853,0.269071602341758,0.290697751185657
932882,0.208494270656163,0.207291981909777
932914,0.233838972194298,0.273358105884072
932984,0.249365507184423,0.235007560597279
933007,0.135015431216831,0.14656658680925
933037,0.245984580597794,0.225587789762325
933078,0.340676483696618,0.344825323742826
933119,0.12977713690461,0.163560862216197
934380,0.281343210378965,0.324278633784892
934443,0.162585506895922,0.210466114229615
934872,0.268912717413619,0.268647270242742
935677,0.212251413445807,0.220282682681064
935895,0.09209939920561,0.100313972515104
936034,0.274897665642031,0.28517442665145
937715,0.225074568303172,0.250003536743225
937748,0.290909090909091,0.322474515648577
938028,0.370155797515951,0.406658907237793
938068,0.242416963531746,0.309339269825371
938207,0.0556127998320049,0.0603242089813745
938400,0.410347267232385,0.450163098832015
938508,0.540634152289353,0.505188450902976
938877,0.254240670764095,0.277628540066131
938954,0.258703977460505,0.260503287117082
939097,0.257855311564699,0.256348820484339
939336,0.271395710097082,0.277686794400565
939405,0.35348768289843,0.358380861383052
939413,0.205928487723469,0.21601345124599
939451,0.148308080441605,0.13801858239236
939458,0.197650861642569,0.209998687512304
939462,0.265016994504729,0.265931037068179
939465,0.259387470005476,0.307384442442628
940567,0.20725666807242,0.213724697881874
941882,0.191086497040005,0.202402153310967
941951,0.259970153288316,0.278275864239092
941960,0.232367145608253,0.267591318312766
942006,0.156352620998821,0.162149897710072
942025,0.252354512939578,0.265621434485925
942059,0.366178626712546,0.372484939750691
942198,0.0620417212587453,0.0517644896719183
942280,0.180172011848973,0.177226800848749
942291,0.316313313905869,0.330735786866626
942350,0.0753992594321107,0.101691263665688
942420,0.194832409657393,0.200472009094149
942874,0.208901002519463,0.206671789820975
942937,0.237390451718246,0.205665021093992
942955,0.307075143572537,0.327237405863128
942960,0.334521691232067,0.371484733607984
943273,0.323459942681583,0.359918952997289
943397,0.410279389023329,0.44598481371386
943494,0.250880259727384,0.263696301425846
943495,0.166552472294461,0.189084161181757
943500,0.167848333628641,0.191315289706856
943672,0.285350550002569,0.302162206305658
943679,0.216548649735406,0.213101897941794
943732,0.285081736360571,0.307717448966476
943806,0.469776496960603,0.448103911165844
943928,0.242219672461751,0.244837919878951
943951,0.417577091421207,0.388218046998992
944089,0.110440505342746,0.12337298319805
944568,0.235029637053991,0.253886924266239
944706,0.371950431804379,0.358186529165267
944924,0.270718027126616,0.251902884967725
945121,0.231006468271669,0.260179306711045
945905,0.19166073440241,0.203769158414342
945943,0.314531798806448,0.334266864521201
946162,0.194854162492237,0.174283161312979
946208,0.107817296666121,0.164058263649337
946345,0.240633355469906,0.243766165279833
946617,0.252125193529927,0.267948831620815
946788,0.139471013321647,0.15501908434038
948959,0.36756164604278,0.383387376354676
950186,0.178662249793421,0.269345384003164
950874,0.373184383730621,0.337039565163609
950878,0.257297669232223,0.277135057674068
950897,0.0712832435640251,0.0721270555251516
950940,0.180997328046667,0.173403949319919
950974,0.0277468699827727,0.0371319549153153
951867,0.235295526252263,0.229865128490995
951897,0.16234673704063,0.180299029221126
952337,0.295669035915987,0.364959907981856
952370,0.215689363796509,0.24946935327434
952373,0.314697337864534,0.323567034126731
952493,0.307407201155449,0.317942995184807
952594,0.378875040108378,0.410438353933545
952858,0.235728092195736,0.253542847290808
954263,0.326828500687944,0.329492504455723
954855,0.201569299302317,0.25474231249286
955120,0.237165530698257,0.238869108823287
955125,0.335293795373286,0.321667326390095
955480,0.0620940740243492,0.054397300026798
956191,0.195673933594355,0.16459216600641
956856,0.33734277906339,0.301232038038354
957923,0.125456865391172,0.102683655244607
957984,0.0972759827626013,0.120692346024631
957999,0.387451567535307,0.386718459561847
958268,0.22711297596662,0.201038775519781
958890,0.110138103395511,0.136322801970587
958956,0.371355730852318,0.360223931949894
959196,0.34103489379097,0.372607167459399
959216,0.151428268572337,0.171750314563244
959272,0.188316413284423,0.16686734905925
959942,0.205934021071739,0.206324731071047
960116,0.327503524859201,0.358186529165267
960171,0.331992749741638,0.371710594527849
960216,0.384809778109626,0.408513623689022
960403,0.249208061365074,0.282513155802581
960443,0.152689135989148,0.190547500035787
960494,0.151456489132551,0.149225055293786
960509,0.126317539036202,0.104760959401411
960554,0.166769642683082,0.218862125117747
960633,0.139498705372614,0.176453893830704
960699,0.315007897346981,0.315387850148385
961274,0.0440012320517465,0.0490904352284991
961275,0.393061908039182,0.410287412806029
961285,0.207621095786883,0.234752097196815
961686,0.413156452647286,0.429269205755042
972053,0.195789002074512,0.212018187965313
974869,0.168081507778777,0.229175375032642
975240,0.14501047335685,0.121444330533751
976418,0.295454545454546,0.303901989001255
976803,0.0760600024121887,0.0908257262965008
978268,0.20849129075076,0.213581687338669
980491,0.19946370330588,0.186578979204978
981375,0.308200424471675,0.3359077084651
981376,0.207045550114216,0.185164240296452
981379,0.262321354407751,0.292245023446202
988571,0.268982194928643,0.301570659257839
988768,0.100891789033908,0.13676337680778
988809,0.278184439875588,0.290920540191458
989132,0.166769642683082,0.230692510259247
989150,0.108595061650049,0.115061670405351
989945,0.45651425836502,0.439719013732766
991065,0.163420413210853,0.173333333333333
991428,0.462795283540174,0.439313876563213
995071,0.280856008272631,0.276358146284991
996092,0.272428303051547,0.299298193428614
996489,0.191000998802213,0.232846156423681
996557,0.328165659137071,0.337065191196362
997056,0.303389579132323,0.29422511110996
997308,0.347520428042042,0.339484770817152
997663,0.20583289884305,0.177385104733117
997755,0.251406876610851,0.286577196334969
997846,0.182107839771171,0.180998253983623
997926,0.219806233891665,0.246474008846089
997931,0.28514260696414,0.325617054806015
998171,0.207950097964014,0.234383494123619
999091,0.341512327078301,0.34659639969847
999483,0.132062517345817,0.170001490836874
516508,0.20131852513777,0.204360913529303
603731,0.328605190839897,0.337991025795918
604077,0.280634603225323,0.302447827491389
604137,0.25142714727217,0.26114679854937
605052,0.294312193897434,0.308639769709245
605150,0.106806184486635,0.147295188818504
605192,0.131806327676646,0.1360804010015
605238,0.111265754346854,0.102995102870269
605243,0.219716254989699,0.159543082449177
605254,0.340977061201126,0.325082924529931
605257,0.0694766222340365,0.0734730737980649
605266,0.185931819960598,0.188909296859719
605273,0.114230062562114,0.0965755926374175
605304,0.367058600721948,0.374699303182922
605345,0.0869905133318959,0.100514640175436
605501,0.0330921492948624,0.0349391261239008
605506,0.312612188521005,0.346711781215247
605598,0.0473759595503134,0.0593126203240201
605724,0.13558628081431,0.1232934756585
605745,0.125287555953687,0.112660647748953
605791,0.198947748129127,0.212045382568325
605800,0.0453972618206279,0.0685314402545891
605821,0.162041474962088,0.192127827620111
606286,0.263276457417599,0.270741917924197
606303,0.264725350384654,0.279891575033122
606327,0.391061469418445,0.41462597521847
609164,0.282028272056063,0.294499477354786
609526,0.304463890456332,0.318683186953357
609557,0.232382219385031,0.205375903803045
610121,0.271368794370685,0.288776426251297
610133,0.259172616231341,0.308469259409348
610420,0.154248726082879,0.147506103191282
610675,0.183091244391464,0.17903092538358
610678,0.172770396037085,0.20458203798082
610767,0.226176348920292,0.234216768083336
610876,0.280533753747869,0.283608855789123
611212,0.135088538201328,0.120698206725634
611419,0.111369209277941,0.111575487326591
611501,0.338564940375655,0.39225997910126
611666,0.288065948348523,0.285175506126901
611715,0.256078519556871,0.260013509087847
611857,0.279145263119541,0.256962506859199
611875,0.229950192158042,0.229700179113217
612072,0.319521760313436,0.321555275952005
612079,0.138816771166933,0.148341426962429
612198,0.130030435813019,0.123188339737608
612230,0.28655234725806,0.285500603621935
612410,0.18143279206126,0.177632878371346
614177,0.0562464847045555,0.0572957625648453
614204,0.247585352354026,0.274214565849704
614508,0.0980433386065502,0.0926807214843827
614524,0.422928336751201,0.43801584794342
614978,0.206353521174063,0.228037682829516
615370,0.162475974107338,0.141714916095197
615371,0.169870891717829,0.15364736559202
618775,0.279383874235368,0.304541064040184
619503,0.206786073661841,0.191751173411857
619744,0.146488547224368,0.163641438740046
619910,0.0844515920608195,0.0935398107283977
619946,0.186419646905268,0.167010664280671
620242,0.298570883185456,0.307440602942541
620290,0.161449068341106,0.158232601996244
620506,0.216656636499004,0.209607837464271
620509,0.163915154887153,0.150071607365979
620822,0.0429075230992042,0.0491167907958284
620823,0.118672061383679,0.103450136989764
620881,0.259281489420866,0.285862818762593
621185,0.128342311671762,0.16030209531234
