"game_id","wordtype_mech_pct_95p_mc_90score_1yr","wordtype_mech_pct_95p_mc_90score_2yr"
516505,NA,NA
531290,0.240239378069103,0.244284959100919
605302,0,0.0152818758981624
605579,0.320000483933045,0.353398132117102
605601,0.128697890417557,0.129200422163069
605604,0.0382080359950435,0.0225245792799829
605975,0.20761369963435,0.263897549814914
605976,0,0.0185599363321036
605993,0.412803503034812,0.383294762580771
606288,0,0.0444115591684327
606544,0.240872575713362,0.271765455949592
609595,0.394806526588607,0.449345734383184
611500,0.232810098589859,0.24754109910211
611664,0,0.0199165255226231
611671,0.319574184774784,0.400242644850947
614208,0.172928615966519,0.142659590613354
614909,0.107972362612304,0.154914212801939
615288,0.433196923428693,0.422763572168108
615426,0.225573474119074,0.339647124956955
615699,0.0966234939601246,0.0459315212174625
615816,0.240662735038475,0.225817421318643
618245,0.229793995848571,0.279683894132954
618770,0.295760240875639,0.310880914179029
621796,0.592224557923174,0.596901350919546
622414,0.225221308230725,0.204124145231931
625218,0.062284109890305,0.0458952260547676
625528,0.204757089836981,0.233160685634272
625933,0.223838155078032,0.158891624459791
626268,0.394346987834185,0.429311738628183
626631,0.35068322372799,0.338210857734486
628357,0.208053404397217,0.16273613872603
631685,0.239680638581088,0.266828429900631
631936,0.32694106405277,0.358019505197266
632145,0.420325549994187,0.333333333333333
632705,0.109108945117996,0.158232601996244
632874,0.341802021509714,0.390566732942472
632899,0.169874893340702,0.186022901208457
632900,0.295760240875638,0.331174543083307
633400,0.208231682518141,0.307510402676295
634491,0.0345857231933037,0.015851065623706
636040,0.230403126130823,0.258073815020731
640253,0.292943002710219,0.278956994896115
640643,0.258858862425297,0.254246418090461
640660,0.37370465934183,0.355688001924449
643006,0.423741253887682,0.451015888165169
644272,0.299342170044625,0.311754045141536
647136,0.125144927584909,0.106752102536725
649270,0.328108979444855,0.401003765693668
651559,0.281220495910703,0.327842673266191
652686,0.242140293681378,0.237825747077247
652988,0.252824948423716,0.242949357364662
652999,0.234888087805881,0.292075430106741
664240,0.373627935911417,0.390006533983139
666508,0.27668578554643,0.206063853108178
667703,0.193246987920249,0.290899634377263
669884,0.326055658375689,0.377498252931678
670379,0.277791949751858,0.329715806303818
670455,0.137620470640795,0.0991836598134176
672705,0.144097604426059,0.141316715929799
672717,0.351094984041513,0.356851668462449
672893,0.257395780835115,0.26647587071133
673455,0.14876160066112,0.150271931455416
680069,0.34544086116173,0.336926038183882
681534,0.22971445240057,0.230635121078538
683105,0.398179851866417,0.425811776792714
683187,0.233582864989514,0.251006259166645
684836,0.439297685106979,0.530793786277768
691870,0.38375997045295,0.415748589837841
695534,0.138342892773215,0.0792553281185302
696965,0.0628074293021328,0.0626839140807223
700994,0.444444444444445,0.496216227815135
703246,0.207869854820775,0.219633843486092
704458,0.204190624356062,0.17046943731892
705969,0.266469355010597,0.199458993230071
707754,0.250705832656633,0.256838849494018
710576,0.282633431859597,0.376103484484334
715207,0.0905357460425185,0.127224764166009
717342,0.278060342804635,0.327069502896481
720002,0.293469592826711,0.201751127847999
721166,0.13622298275595,0.185880598911229
722936,0.280668161834993,0.346127723503904
723569,0,0.0247234088217074
727962,0.251229717208531,0.219393699282528
728005,0.273861278752583,0.251048222626717
735149,0,0.0548821299948451
739464,0.165168027803067,0.167047743978355
762884,0.21650635094611,0.194037631426583
763436,0.184375525158901,0.239816048439636
768265,0.376473483082895,0.458580596825178
809372,0.238095238095238,0.272245563891909
813891,0.0890870806374748,0.169774937525433
826286,0.169030850945703,0.41416109397758
926309,NA,NA
926596,0.135925533206117,0.152679835783889
926821,0.338061701891407,0.338061701891407
926934,0.269430125621825,0.269430125621825
928235,0,0
928326,0.408248290463863,0.408248290463863
928332,0,0
928376,0.293568281975993,0.351581276967315
928519,0.305441419328485,0.305441419328485
928546,0.38554980047803,0.463194710191448
929179,NA,NA
929198,0.392952623996688,0.467397950416196
929232,0.247435829652697,0.247435829652697
929914,0.428499162922391,0.452687144237188
930036,0.304290309725092,0.286038776773678
930085,0.105605001571314,0.12515654358044
930144,0.101929438287525,0.0823386969592618
930278,0.0753778361444409,0.0539163866017192
931221,0.196116135138184,0.192648389720381
932031,0.432292813278176,0.422430881598548
932117,0.274985970461435,0.276955854703499
932363,0,0
932470,0,0
932520,0.272670941574606,0.271448357015318
932594,0.377964473009227,0.377964473009227
932673,0.267261241912424,0.267261241912424
932853,0.121716123890037,0.119182823655699
932882,0.0743522395644915,0.125436301501064
932914,0.204124145231932,0.204124145231932
932984,0.382765907912056,0.446702573720782
933007,0.203809866146027,0.222451199328019
933078,0.334332605339461,0.37066556231539
933119,0.269581933008596,0.332756132323081
934380,0.272165526975909,0.319801074533416
934443,0.301791429491459,0.306569669742483
935677,0,0
935895,0.202030508910442,0.202030508910442
936034,0.274315067429599,0.285947807850298
937715,0.0481125224324688,0.0376889180722205
937748,0.288195208852118,0.332018403815874
938028,0.0555555555555555,0.0435194139889245
938068,0.177393718796725,0.111959005629311
938207,0.0609710760849693,0.130066495428618
938400,0.3963119945523,0.390199486285854
938508,0.313822957230424,0.289478126784603
938877,0.102062072615966,0.159900537266708
938954,0.341093250409679,0.357285328806563
939097,0.386555671742534,0.389028495922118
939336,0.290910072223184,0.28540407456379
939405,0.346451164077867,0.324059461956785
939413,0.0847237084548255,0.0912514547772207
939451,0.388215607115311,0.446959713222614
939458,0.0753065568508208,0.0948446216128018
939462,0.34687296754716,0.406892913638168
939465,0.423057056113325,0.41788305283557
940567,0.190869659102224,0.232670020298844
941882,0.262111216998311,0.343350801749736
941951,0.208766700191766,0.25426732885254
941960,0.123266710272273,0.101492772449556
942006,0.464337193169811,0.408978392311726
942025,0.311399577664609,0.325147000689235
942059,0.155172884482515,0.174523438134912
942198,0.084103426706236,0.0825254062623997
942280,0.113066754216661,0.134790966504298
942291,0.123266710272273,0.121791326939467
942350,0.195372329164482,0.236410916626674
942420,0.144170799399664,0.215921894466472
942874,0.325221817793996,0.335877016887934
942937,0.080350737600837,0.144041489924508
942960,0.147180996735913,0.165050812524799
943273,0.240284665666106,0.246767879390254
943397,0.233483362167112,0.325755823759938
943494,0.215987325129569,0.292819795775073
943495,0.230556167081694,0.204124145231932
943500,0.12604374477047,0.143019388386839
943672,0.344917574988083,0.313571582810797
943679,0.261116483933547,0.211079263419088
943732,0.189524510894726,0.198486114017276
943806,0.489317933339128,0.478181688306164
943928,0.451730027397173,0.430730492253948
943951,0.314800093867678,0.273589244764985
944089,0.273009453115974,0.255366465218488
944568,0.307470023134045,0.314187219132503
944706,0.190837146249014,0.228810836737848
944924,0.422200330920749,0.417870801166174
945121,0.240771706171538,0.242684374283703
945905,0.285206849976551,0.304049096599807
945943,0.0713376375006422,0.189232710089031
946162,0.130434782608696,0.136896419548348
946208,0.17633640396465,0.181976070596736
946345,0.321039622979779,0.358996213939523
946617,0.393654265044099,0.359588304931642
946788,0.274227159047674,0.341781911014681
948959,0.354109036421933,0.379165777997916
950186,0.357123943516333,0.367764141566157
950874,0.26115160619935,0.271017804478414
950878,0.225589417397471,0.252660468045902
950897,0.280762108489586,0.260717962958348
950940,0.187251471568285,0.228994290098564
950974,0.277498374037728,0.317885088779819
951867,0.113633102861785,0.101852714297833
951897,0.123920399274152,0.139373668334515
952337,0.133917896001395,0.192055319899344
952370,0.389126661075313,0.412858988593022
952373,0.25222459238793,0.225586438119776
952493,0.0479463301485384,0.106581435596991
952594,0.364201162884788,0.340777100548239
952858,0.269986922825131,0.280831438733094
954263,0.0229295083989028,0.0398093714329017
954855,0.294231946196439,0.322201116264413
955120,0.208248281958761,0.222533661033708
955125,0.330998397733241,0.318132328502876
955480,0.269330392090508,0.316165041079988
956191,0.13257195333875,0.203705428595667
956856,0.484237354613249,0.459308983526261
957999,0.243204163172071,0.290877923781447
958268,0.235090839753693,0.268853044205814
958890,0.189388504769642,0.135803619063778
958956,0.363427377893488,0.430395249895009
959196,0.0521286035142686,0.0583807870086716
959216,0.437374016840695,0.444302117465919
959272,0.330862051268647,0.367101452391072
959942,0.247394107060772,0.199130700635446
960116,0.36584033433674,0.327772702093872
960171,0.077908938713162,0.0862261227118453
960216,0.431146968735104,0.443090280058735
960403,0.40208909373438,0.44703900498169
960443,0.413284142577368,0.433934452276527
960494,0.129488494810918,0.161500241151901
960554,0.110059325737058,0.15805215593872
960699,0.273009453115974,0.251235860270095
961274,0.300964632714423,0.242684374283703
961275,0.137018051220097,0.174046755510623
961285,0.205828573304832,0.18906402929637
961686,0.351728384869015,0.377473290900467
972053,0.315584372133601,0.381713609592104
974869,0.251935512762043,0.253495984584991
975240,0.303239217431561,0.294910081179909
976418,0.201773308922127,0.278531001877676
976803,0.060084176812611,0.221621856888516
978268,0.24326681639992,0.239361226735554
980491,0.348313672307081,0.341112756402066
