"game_id","wordtype_wm_pct_99p_mc_75score_1yr","wordtype_wm_pct_99p_mc_75score_2yr"
516505,NA,NA
531290,0.184090161973262,0.190411620085347
605302,0.0955402640982903,0.0921478598241731
605579,0.254304263988307,0.252830456277418
605601,0.162712799271857,0.167284963025355
605604,0.270950959107971,0.278624258871114
605975,0.268657913381653,0.322373026776704
605976,0.200402596457823,0.245139042305543
605993,0.339623270963374,0.340163509638857
606288,0.088219721076329,0.0723101526062188
606544,0.204572967553118,0.232916057965509
609595,0.391606932784122,0.426329532966554
611500,0.276390414309541,0.275043277114232
611664,0.105983250082133,0.142939210606274
611671,0.273096010124304,0.261346762763027
612247,0.154528774990922,0.151608852119072
614208,0.170956406887488,0.161902324613771
614909,0.105561843840339,0.149489404673256
615288,0.275868629534122,0.310678375509319
615426,0.241746889207614,0.300353775814838
615699,0.153806833580549,0.170153477432443
615816,0.322739299665384,0.321028796050379
618245,0.29958799380621,0.303358787308321
618770,0.364789669302847,0.367005910871892
621796,0.35475807992376,0.339114309633956
622414,0.310869493316588,0.281206149024184
625218,0.184567610721596,0.167195142579202
625528,0.277563319578271,0.276484778774133
625933,0.237686697732448,0.227292583091893
626268,0.306476165367675,0.342841125679925
626631,0.344506794572834,0.375537775217688
628136,0.221248839434355,0.264053407562264
628357,0.126709799140518,0.127028234945337
631685,0.155419597031882,0.183690498579391
631936,0.239880089925066,0.233802853711136
632145,0.391025974844339,0.418207029282823
632513,0.00844731994270119,0.00940949888483977
632705,0.273768176156402,0.280208677496582
632874,0.19082344303986,0.208622617046554
632899,0.126709799140518,0.117618736060497
632900,0.149815675850196,0.180812467948066
633400,0.232146969760241,0.243482978685653
634491,0.311102096549804,0.29790540170828
636040,0.263902270904979,0.307030770881184
640253,0.367008030085104,0.35288254024773
640643,0.122659806064059,0.144948615067896
640660,0.385336582012565,0.3967794134657
643006,0.36370440299773,0.39814026954564
644272,0.234574650599972,0.331276256942722
647136,0.342774436347827,0.358440300437972
649270,0.331249820783344,0.342572311990482
651559,0.31158193292546,0.324199084510837
652686,0.330330423421865,0.392232270276368
652988,0.194423988451074,0.194706768875469
652999,0.438348075463789,0.455688721931549
655774,0.0913026218949161,0.101201881248011
664240,0.34859503024994,0.365139096293932
666508,0.213524483765149,0.202903747944878
667703,0.33546824113464,0.350850557139899
669884,0.41167170341676,0.461103088445269
670379,0.321652624048343,0.388977768376364
670455,0.0950180436341302,0.094242377372214
672705,0.179076464710986,0.207958191629514
672717,0.249127673787435,0.253890626158475
672893,0.315449836754752,0.321739929956461
673455,0.114640845096702,0.123201345076145
680069,0.244255407607225,0.278508032314529
681534,0.181853698592916,0.191180847759697
683105,0.290122643033831,0.306064741689358
683187,0.299055037611594,0.297299513279627
684836,0.289924764659303,0.373564567931642
691870,0.255856901314658,0.291525989844471
695534,0.19847442471119,0.19712667767405
696965,0.201178706176121,0.162529028320376
700994,0.394786258335064,0.482217393457685
703246,0.322638889722108,0.288950456674174
704458,0.285646508632152,0.275355497381652
705969,0.182695101624917,0.183675548193094
707754,0.254538078995295,0.278773862149033
710576,0.288218119542381,0.380316382780998
715207,0.140866648029255,0.165263629574502
717342,0.244255407607225,0.233587381941218
720002,0.171115891808986,0.145906389254226
721166,0.171166062124606,0.184513027079584
722936,0.174492701925564,0.210031913040057
723569,0.228281730826914,0.281290332454626
727962,0.218533650211686,0.265162929090744
728005,0.163166173630848,0.141138827755177
