"game_id","wordtype_all_pct_99p_mc_90score_1yr","wordtype_all_pct_99p_mc_90score_2yr"
516505,NA,NA
531290,0.160671710531813,0.172417170789427
605302,0.095671031529038,0.0930853868955085
605579,0.249530406292139,0.236784082746973
605601,0.158276803075348,0.175250408651132
605604,0.364503422614985,0.392874625072462
605975,0.24000768036866,0.266663306091672
605976,0.285337104974645,0.328645213592135
605993,0.368532242701693,0.396059637832259
606288,0.14641034364316,0.132344444529457
606544,0.19815624749381,0.241866685975564
609595,0.349710938912198,0.390622415413086
611500,0.307680938114219,0.324645274993414
611664,0.21086369598666,0.271956259190515
611671,0.267624519789411,0.246131937664528
612247,0.170528937996933,0.188972889046391
614208,0.158066902207201,0.157805351251606
614909,0.274584823682638,0.285822166751241
615288,0.263333110425767,0.291619182201824
615426,0.264422682156259,0.338239007410886
615699,0.226246595897627,0.226969127777326
615816,0.330812193767414,0.328784084355876
618245,0.253546276418555,0.248019314342749
618770,0.345935459492394,0.335124607164029
621796,0.319567034243544,0.319870984048849
622414,0.347122445239888,0.339233496399404
625218,0.193528249929046,0.187039188815515
625528,0.329239933960692,0.346965083080714
625933,0.177471301883223,0.189865245975643
626268,0.336106998496763,0.367679515548393
626631,0.399002430672708,0.414039775437141
628136,0.198786641986473,0.225928212423292
628357,0.178074816878447,0.188601104306903
631685,0.285303251841596,0.302041095877862
631936,0.319948812284724,0.306668554217715
632145,0.378026582478618,0.399943770432227
632513,0.0655487606862136,0.0695501782981962
632705,0.400524556276467,0.401995059024457
632874,0.231841750400695,0.237361411077762
632899,0.257028858651662,0.255208355486838
632900,0.206733728898553,0.255880582895853
633400,0.203995470446158,0.216098941949045
634491,0.282636912438294,0.29369924581326
636040,0.226994972537393,0.267837571045649
640253,0.369268129487201,0.338103289675166
640643,0.198654975819348,0.199587359876695
640660,0.452262691200298,0.459168637823322
643006,0.370016316413309,0.412752030171379
644272,0.249196810877881,0.328573290274961
647136,0.36131338015102,0.374791716646294
648826,0.13695739147958,0.138904997181407
649270,0.382594625096382,0.377864130818762
651559,0.277607461316868,0.277560046718695
652686,0.317990775343711,0.3716823053905
652988,0.20595585809222,0.20075132353812
652999,0.392389211699925,0.432115884839975
655774,0.248998398488104,0.308333333333333
664240,0.362540795035596,0.396970058408348
666508,0.170668264221977,0.179386937781982
667703,0.388416776878295,0.389547354665463
669884,0.389007284239716,0.43811916469691
670379,0.311826258608377,0.354907962264295
670455,0.102238379687357,0.0956672935451209
672705,0.25509676167846,0.288955265795708
672717,0.360787549592349,0.36975456996363
672893,0.345892900516049,0.340163222052406
673455,0.123708786710733,0.123112649809051
680069,0.218745807106204,0.242975024941037
681534,0.259781981399207,0.23398783560626
683105,0.372234172049638,0.384564629080727
683187,0.310981029656007,0.323563418985053
684836,0.263422565501554,0.317241295607884
691870,0.282385513471806,0.323231296601867
695534,0.267691763119662,0.288193322340103
696965,0.17851504614595,0.167948773063549
700994,0.415696299479269,0.491671980866975
703246,0.363842488353943,0.331364648076002
704458,0.245194931098421,0.239926843063208
705969,0.125080785893523,0.143471493604334
707754,0.239653486588309,0.305021063389238
710576,0.282579020774615,0.336633936094479
715207,0.205009262008829,0.212875480314478
717342,0.300366350445642,0.28837768223305
720002,0.183664718557573,0.161078172833821
721166,0.166755769408486,0.171059425521381
722936,0.15079798967141,0.185352312747911
723569,0.226048234656273,0.296103412722405
727962,0.272828580556062,0.303088818037435
728005,0.146204444682678,0.139667981932172
730735,0.0893898413424288,0.10489761089715
735149,0.281265021573852,0.326491163255851
739464,0.316252269982936,0.341365237729893
739681,0.097300851082104,0.0986977613596809
762884,0.299469583736713,0.305351811604535
763436,0.295704667548352,0.317705988305986
768265,0.323289543648195,0.345929469305685
809372,0.233529617980732,0.280532458032819
813891,0.135379488684483,0.215390089500854
826286,0.125988157669743,0.185093803395666
926309,0.0672672793996312,0.0672672793996312
926596,0.29040798861953,0.330476653133837
926821,0.130410132739325,0.130410132739325
926934,0.276339711883103,0.276339711883103
926982,0.174666752921875,0.174666752921875
928006,0.326309107795598,0.3404415247893
928235,0.147441956154897,0.147441956154897
928326,0.156772360333924,0.156772360333924
928332,0.0982057232280472,0.0982057232280472
928376,0.277913246099792,0.306842519045362
928519,0.260725004726987,0.266244391395137
928546,0.342462338451677,0.391843103132998
929179,0.117647058823529,0.117647058823529
929198,0.353579683932885,0.377887423460893
929232,0.268313955802911,0.303452841422432
929914,0.315459651594995,0.342734491761908
930036,0.31101990184243,0.318463088264371
