"game_id","wordtype_world_pct_95p_mc_allscore_1yr","wordtype_world_pct_95p_mc_allscore_2yr"
516505,NA,NA
531290,0.155217456765912,0.173105553903293
605302,0.115002126608574,0.108062385441737
605579,0.211708167511636,0.19667335632744
605601,0.159729328394253,0.168983172825879
605604,0.3082477208554,0.312606651950351
605975,0.264396146303889,0.300714585896727
605976,0.253076712429333,0.329997937519335
605993,0.248344774262623,0.26256635111862
606288,0.0820456483116629,0.0617947671660333
606544,0.111990205018416,0.132058958120835
609595,0.335579253908545,0.379504591687039
611500,0.265267496767835,0.266913252664336
611664,0.139860209650612,0.20290246462498
611671,0.18804435361115,0.182856590003587
612247,0.183482520724649,0.175769541443394
614208,0.165802104519543,0.170617416727908
614909,0.0783393964085917,0.123236472477169
615288,0.166190448004658,0.244144576396515
615426,0.263452587336657,0.282423196172577
615699,0.182505068215378,0.222354490197417
615816,0.327221641505318,0.316065531772555
618245,0.288494881605277,0.288029262438016
618770,0.351450522570605,0.369678251094439
621796,0.287555516741144,0.284205012921935
622414,0.320440182343786,0.306226082175916
625218,0.231455024943138,0.222250062732838
625528,0.330975292588439,0.330102772893762
625933,0.191359465003153,0.206353855062958
626268,0.26608011598665,0.325797262333273
626631,0.384987329960009,0.415813757145857
628136,0.249920318723076,0.300722602411734
628357,0.14408003653966,0.154747487612545
631685,0.168383001765405,0.190594095897866
631936,0.267498210697189,0.260200741940768
632145,0.376563781176513,0.406371276887157
632513,0.00867240391419952,0.00983041358796249
632705,0.390391658194266,0.378089090379249
632874,0.12726762397382,0.127636038657305
632899,0.0959202275422337,0.0679659059783796
632900,0.0823645530431018,0.13573464365027
633400,0.220559460181928,0.211105319549415
634491,0.348985429000962,0.36578448997763
636040,0.230919898277852,0.278241000091925
640253,0.390037816966704,0.387897404328554
640643,0.0488629160026959,0.0672710738916827
640660,0.38873037448319,0.397964444181601
643006,0.303257309923892,0.340819354355321
644272,0.199171839092788,0.339356962198665
647136,0.413834111634636,0.430384854049796
649270,0.311933672992155,0.299593480966682
651559,0.297279207160674,0.294672909901433
652686,0.338746051602317,0.357263167299341
652988,0.189468941816694,0.200763610357776
652999,0.424640345442878,0.465108295632833
655774,0.175707514718105,0.220235042802078
664240,0.277962633458116,0.310600184501727
666508,0.126387974627333,0.148473123797516
667703,0.291381692339266,0.297189576034784
669884,0.451446949071634,0.492437683644318
670379,0.282754457426714,0.345482920475342
670455,0.0519975635998143,0.0503014544926156
672705,0.174618627036775,0.224879410837902
672717,0.223160921338726,0.221390878569306
672893,0.296634528588781,0.321922973494623
673455,0.0550281816453515,0.0679576590818455
680069,0.182187447981399,0.228417685286184
681534,0.160587216975914,0.145063704147073
683105,0.244332229289685,0.251633851764951
683187,0.246236712194355,0.263493019696104
684836,0.226330060846295,0.262085900005566
691870,0.199579186536852,0.235623619050332
695534,0.216506350946109,0.275580406543818
696965,0.19134801862142,0.197646374927221
700994,0.279159425381447,0.380582396054112
703246,0.288675134594812,0.270676377426096
704458,0.272194332133102,0.275100185276736
705969,0.0946585386518569,0.131528437887011
707754,0.20427529234278,0.278579216208215
710576,0.30293129848401,0.366600867525167
715207,0.120851425577373,0.10952380952381
717342,0.203151347899038,0.171071269520703
720002,0.134839972492648,0.128241712025968
721166,0.185945973111174,0.183267843749578
722936,0.125524111313358,0.156392640173311
723569,0.215229016193832,0.286931885644504
727962,0.265160996940104,0.305688514496059
728005,0.0322916841860313,0.0169759959366261
730735,0.119220907960264,0.134213796672317
735149,0.205748908602035,0.229081064496363
739464,0.181080274928497,0.158715078648741
739681,0.129845494632239,0.131679438019693
762884,0.251959789593257,0.265423218859872
763436,0.255654996282457,0.242465306509722
768265,0.211453826565184,0.186754710021469
809372,0.196220982050318,0.284581275296927
813891,0.0301511344577763,0.145761651072951
826286,0.119168718344844,0.119964975340055
926309,0,0
926596,0.233461997987905,0.266001064006384
926821,0.039405520311955,0.039405520311955
926934,0.212238179989005,0.212238179989005
926982,0.226778683805536,0.226778683805536
928006,0.315858825811279,0.318716574315499
928235,0.189736659610103,0.189736659610103
928326,0.0573775310549247,0.0573775310549247
928332,0.107763181216065,0.107763181216065
928376,0.134819715604906,0.152040459719699
928519,0.23417141767529,0.222334285881499
928546,0.363269609772362,0.362151207123587
929179,0,0
929198,0.238338012316545,0.257052578059004
929232,0.188712839024099,0.231773614254217
929914,0.184555331999517,0.210855120647896
930036,0.246736625850365,0.254440844537931
930085,0.216139079518062,0.205681826925902
930144,0.265592581009216,0.265865388029377
930278,0.0379868588198793,0.055619967815515
930280,0.208703542816189,0.191204444992647
931221,0.292040830162284,0.257383093427548
