"game_id","wordtype_wm_pct_95p_mc_90score_1yr","wordtype_wm_pct_95p_mc_90score_2yr"
516505,NA,NA
531290,0.167185261596978,0.18684148871867
605302,0.0960341656683172,0.0921478598241731
605579,0.264763147011773,0.252725132191915
605601,0.15937008664493,0.167284963025355
605604,0.270950959107971,0.278624258871114
605975,0.276720741953326,0.316534576278829
605976,0.17538407320066,0.242919734812901
605993,0.341337879149323,0.342947071871493
606288,0.0846388958461679,0.059110575177659
606544,0.204572967553118,0.232916057965509
609595,0.382787717002764,0.41803167361889
611500,0.270802147972452,0.278104383155468
611664,0.105983250082133,0.142939210606274
611671,0.263553391850518,0.253184841770917
612247,0.154528774990922,0.151608852119072
614208,0.164318050991338,0.164575073852674
614909,0.105787223816733,0.150355905549295
615288,0.261116483933547,0.306939373353216
615426,0.23554936829452,0.300353775814838
615699,0.153806833580549,0.167292600150148
615816,0.31935551754028,0.317783842174477
618245,0.297863051546077,0.299254129353841
618770,0.358428923601484,0.363655429640499
621796,0.350346137801086,0.337739155796846
622414,0.298251347267449,0.283730760852763
625218,0.184567610721596,0.168602662182868
625528,0.2931407752525,0.29272217041984
625933,0.228106228015365,0.226733209517909
626268,0.306476165367675,0.342841125679925
626631,0.349966518688835,0.362836772436518
628136,0.227229615606419,0.264053407562264
628357,0.125004340503847,0.131149238320067
631685,0.179828552954506,0.200992462757861
631936,0.229655774314455,0.226185969519386
632145,0.383729458657478,0.410026190178279
632513,0.00847914469415461,0.00923307505577712
632705,0.291090868213729,0.283203877322347
632874,0.195227451706603,0.215670949556176
632899,0.125004340503847,0.117582075735233
632900,0.133121262138921,0.179405953751812
633400,0.231063851379493,0.244745137559771
634491,0.281575145175995,0.297358893864404
636040,0.259052454863155,0.302466026991352
640253,0.368425564980807,0.339704554207306
640643,0.122659806064059,0.144948615067896
640660,0.388914130203709,0.400944018188295
643006,0.376366336911274,0.395839411397689
644272,0.234574650599972,0.331276256942722
647136,0.340466210133024,0.358918474431486
649270,0.331653292090979,0.333956010285761
651559,0.31158193292546,0.324199084510837
652686,0.340830025804529,0.391929971757258
652988,0.193016398231277,0.191085331084037
652999,0.420303523973816,0.444815135669684
655774,0.08272911497096,0.101201881248011
664240,0.346394480814787,0.365139096293932
666508,0.192582221629911,0.206240372988526
667703,0.32598257162361,0.349522180262855
669884,0.421589224833343,0.460031633598803
670379,0.321652624048343,0.388977768376364
670455,0.0955267251912557,0.094242377372214
672705,0.168502102498101,0.21033336354643
672717,0.236341392238065,0.245215914487838
672893,0.312379233495957,0.321791058581995
673455,0.113195458588684,0.119719334848699
680069,0.244255407607225,0.278508032314529
681534,0.178150108063733,0.18957037486389
683105,0.290122643033831,0.303903435779274
683187,0.305816457085355,0.302247336541599
684836,0.292165447548012,0.35926229920919
691870,0.255856901314658,0.29353074494721
695534,0.201246117974981,0.19607540670418
696965,0.20176239351112,0.160085979476528
700994,0.39266480514904,0.486287315856677
703246,0.322638889722108,0.288950456674174
704458,0.275999070500564,0.27056834129451
705969,0.166752821578943,0.188185103673569
707754,0.234083161516271,0.277362647512252
710576,0.285794038482263,0.360989125366395
715207,0.136615081443412,0.143299331893232
717342,0.249112423233632,0.232887910476593
720002,0.146805054878676,0.13251543717527
721166,0.171166062124606,0.184513027079584
722936,0.167563430349899,0.204836622599676
723569,0.203607790352298,0.281150676307487
727962,0.22416791983111,0.270233047922555
728005,0.163166173630848,0.142072785693378
730735,0.0616431126530403,0.082927368635046
735149,0.144157482926223,0.196653931765217
739464,0.179706778051997,0.195370403203912
739681,0,0.0101786772406259
762884,0.255145953337537,0.258432977637261
763436,0.224070232024846,0.230187592316598
768265,0.301359602572895,0.309429774522473
809372,0.219735446710193,0.277563196764852
813891,0.0486936639665983,0.156890913324585
826286,0.137812365417678,0.229169711565078
926309,0.077151674981046,0.077151674981046
926596,0.216614685379182,0.274558279050224
926821,0.150892910070864,0.150892910070864
926934,0.265949844196228,0.265949844196228
926982,0.240192230707631,0.240192230707631
928006,0.261446802198357,0.262537434764071
928235,0.138013111868471,0.138013111868471
928326,0.155747955821495,0.155747955821495
928332,0.0946320446814767,0.0946320446814767
928376,0.207834073797216,0.249527684094159
928519,0.251754407489007,0.266076042095096
928546,0.383355718511986,0.431301577560222
929179,0.0668153104781061,0.0668153104781061
929198,0.32135138034508,0.355337240244049
929232,0.229086282446698,0.238290441236861
929914,0.238667185252719,0.265014662747482
930036,0.335490853160131,0.329581802643137
930085,0.19169353531941,0.18929940971212
930144,0.226767974827002,0.216052390747189
930278,0.0574959574576068,0.0739303722716691
930280,0.165925542192163,0.152985765217274
931221,0.271083353596815,0.255731758030556
932031,0.278524249529117,0.281718084909506
932117,0.20088078438073,0.187175324431733
932363,0.0414157683281291,0.0414157683281291
932470,0.0749531688995861,0.0749531688995861
932520,0.144195432780118,0.155134350376268
932594,0.251860063284698,0.294152106774342
932673,0.120013716637183,0.192006144294928
932853,0.1925107516982,0.19410774385513
932882,0.178262554474451,0.209183651657091
932914,0.204335344610963,0.204335344610963
932984,0.26960744062991,0.276734898213464
933007,0.160019869300535,0.184695344176644
933037,0.167436427245732,0.182737417146904
933078,0.381535870205102,0.402104594108243
933119,0.169333502666921,0.190792886112389
934380,0.184629041114617,0.190174565282241
934443,0.205409059549769,0.187976528379885
934872,0.249053189919211,0.240039679259592
935677,0.0939060283031684,0.0949157995752498
935895,0.115134732500681,0.102671245709162
936034,0.283201859226309,0.277078372664688
937715,0.238545931452117,0.249567099242311
937748,0.210042012604202,0.230993584603203
938028,0.243396877570915,0.267967982418557
938068,0.236149052900097,0.209482645399098
938207,0.0400400601001753,0.0588330727473188
938400,0.410818119099539,0.431649805909365
938508,0.381041873395169,0.365298643952599
938877,0.240901583933122,0.241688769988308
938954,0.367251154303406,0.385099145706929
939097,0.318638956884409,0.314383856618506
939336,0.334919950034133,0.350113437852142
939405,0.3601555031461,0.343592135468139
939413,0.144826312574912,0.147340933905178
939451,0.234252296055922,0.281631934912555
939458,0.117279399141822,0.126878804523275
939462,0.330653371303852,0.391610500036108
939465,0.344516233503055,0.393397896234722
940567,0.132350231385998,0.152173913043478
941882,0.299104029855742,0.31767048651178
941951,0.262042414892728,0.265115791464573
941960,0.231648145564923,0.233976362813404
942006,0.268930201925088,0.253723999114927
942025,0.288494956609137,0.313170561409736
942059,0.271434854473115,0.263822426505544
942198,0.0434828276739337,0.0510018248779418
942280,0.205030504917192,0.196498587917097
942291,0.25234746934142,0.248712437791777
942350,0.153950371372979,0.151970559847909
942420,0.102803648525108,0.141428427835496
942874,0.287557918529988,0.292851928028911
942937,0.170483098370936,0.222897731652981
942955,0.18504840082369,0.159335895305169
942960,0.36401209780707,0.356380392199302
943273,0.334388522212983,0.365018251368864
943397,0.3783981220909,0.436060083370062
943494,0.263425735594695,0.285278928183265
943495,0.141489914674361,0.166815587024002
943500,0.232172800869701,0.236397219099493
943672,0.318524118577922,0.318318605866303
943679,0.289259582320275,0.257021386773911
943732,0.311258917206772,0.309042687944626
943806,0.457983193277311,0.452207494493183
943928,0.327324449615965,0.331100294720794
943951,0.273429949703582,0.309936303431928
944089,0.136966017400232,0.125977955786437
944568,0.195349597901484,0.18476777221608
944706,0.382550405090333,0.392837100659194
944924,0.253756614051788,0.279159765302221
945121,0.172756823239687,0.183594130433789
945905,0.254837369594973,0.281889163634607
945943,0.299214171118725,0.319692107158613
946162,0.130143344177083,0.118521770189192
946208,0.170169118695282,0.169145273602872
946345,0.275478045316326,0.307046096585488
946617,0.163056932305649,0.181000857601333
946788,0.230655523331547,0.254074241249659
948959,0.39271493436022,0.408682874672994
950186,0.253594826361255,0.283439206645753
950874,0.295091880436614,0.317841760663047
950878,0.245830809471161,0.274212234390156
950897,0.251058986833931,0.215239468229144
950940,0.21750739647707,0.255863379451213
950974,0.180094668204349,0.171837850726612
951867,0.175547159729157,0.170924203842699
951897,0.160222504095394,0.196950243160049
952337,0.290883007177049,0.306789242663932
952370,0.268159369335812,0.310719645860849
952373,0.270470435790255,0.291553300222071
952493,0.257769631113234,0.28748226218042
952594,0.446441338671821,0.435936634705601
952858,0.30522334498295,0.33697969219951
954263,0.170801463683856,0.177748521169701
954855,0.18708936561001,0.173442553185623
955120,0.203317995384812,0.225685216314894
955125,0.273710515581921,0.281822823308555
955480,0.186709053918997,0.192702480881484
956191,0.192497555531492,0.203418489932562
956856,0.378184318582274,0.368717431192353
957923,0.116198578754825,0.0918881021674249
957984,0.0198968042329834,0.0327736762672231
957999,0.269935687048443,0.294881868377436
958268,0.243243315765523,0.239498269091924
958890,0.130899571286426,0.125409457765371
958956,0.37573457465109,0.414110987303727
959196,0.212984196863067,0.24448413495369
959216,0.2680839670886,0.26030505523802
959272,0.194503686431337,0.204428517026823
959942,0.226419572441983,0.222681843225652
960116,0.308363912773138,0.312279606884113
960171,0.330761326584928,0.335468439959531
960216,0.466612874608954,0.474775031286869
960403,0.308169919494494,0.33292345819018
960443,0.319703075950328,0.333870338172795
960494,0.104027127647423,0.121235715082727
960509,0.0705931208002519,0.095202122396307
960554,0.203728000964856,0.235068285828401
960633,0.0645646696923887,0.0604431005630091
960699,0.31500081353621,0.319296143351516
961274,0.133265009817019,0.128673916144863
961275,0.368031925569231,0.360802559990248
961285,0.167273106884203,0.194316821002979
961686,0.374667862462262,0.385390673197168
972053,0.275491502044702,0.327685330524542
974869,0.189430380924504,0.180769102480118
975240,0.194896116236397,0.217361432934684
976418,0.351806020535973,0.345795169431374
976803,0.0487671446650545,0.0940634878486949
978268,0.21620779033485,0.21711403596113
980491,0.29396173579176,0.304412630467856
981375,0.215258189517309,0.213473177446152
981376,0.169002328789864,0.174660333925169
981379,0.300066688897122,0.310300241272028
988571,0.2335930254931,0.287068514721461
988768,0.207785731454753,0.264275377007585
988809,0.217136748487534,0.235297535210515
989132,0,0.0195890238190334
989150,0.182910452910621,0.20556856625173
989945,0.307201752603762,0.322496101159718
991065,0.193649167310371,0.235326616645811
991428,0.474113669927053,0.452153489213054
995071,0.228747855498907,0.232289489777785
996092,0.242422475683295,0.257254180414398
996489,0.259549547034796,0.263542017807747
996557,0.299953135983467,0.327084263814869
997056,0.278101255606738,0.298110560619416
997308,0.292128131845636,0.362426908895368
997663,0.303827100192748,0.321180030235475
997755,0.329541021828654,0.3738672697515
997846,0.275658802861161,0.299177357337598
997926,0.254766734489561,0.251875375418221
997931,0.497471641899294,0.492317775283921
998171,0.247488012589703,0.229219763026044
999091,0.278654852208915,0.275407079875926
999483,0.103054455995821,0.11627169080906
516508,NA,NA
603731,0.312386012837373,0.302887284266009
604077,0.317133337561779,0.317209431104123
604137,0.178471101439605,0.191627168087078
605052,0.436778137398691,0.469641313357066
605150,0.152527723625149,0.153618646218763
605192,0.252263626884091,0.265241464428939
605238,0.0964675060745038,0.0751110796205602
605243,0.10296701053587,0.119840983304925
605254,0.224617515201802,0.222781013194925
605257,0.0737526842321251,0.0743843646397066
605266,0.302980821201061,0.288139834616069
605273,0.0908238343106595,0.100241752907457
605304,0.405551437809381,0.427176294091528
605345,0.103481548211083,0.102411496814232
605501,0.040223946764073,0.0554029665123529
