"game_id","wordtype_mech_pct_full_mc_allscore_1yr","wordtype_mech_pct_full_mc_allscore_2yr"
516505,0.365486942323903,0.425232742620359
531290,0.279800107592489,0.344437381851071
605302,0.0264073866509923,0.0309196207051553
605579,0.42906206574248,0.395426176894311
605601,0.265716366300393,0.285132974256101
605604,0,0
605975,0.158776837207489,0.195655948031232
605976,0.0786889475364634,0.0436956276519172
605993,0.396746023807936,0.438061586380606
606288,0,0
606544,0.313882410287172,0.310772387546202
609595,0.367447773511142,0.375122057260873
611500,0.2098363913972,0.198304358843631
611664,0.0337099931231621,0.0441081091391231
611671,0.489112746708477,0.467345217528296
614208,0.140719508946058,0.172061800402921
614909,0.309875341504818,0.277350098112614
615288,0.295474402435189,0.340064409557091
615426,0.30523384783368,0.254302824699937
615699,0.111803398874989,0.119098266835083
615816,0.220492887014196,0.324515840989474
618245,0.281525061190434,0.194332944667833
618770,0.438433389706238,0.422517605267003
621796,0.514558296697487,0.550416732923025
622414,0.118992823461746,0.193548387096774
625218,0.0227743759337138,0.0511477169287565
625528,0.306753965818956,0.297408958257966
625933,0.131700921573704,0.2448214962711
626268,0.369344347952087,0.361126158347866
626631,0.337685031354502,0.340064409557091
628357,0.23623855747199,0.251609804141356
631685,0.308913313710617,0.283239525774725
631936,0.420010935338305,0.386024323488978
632145,0.145735850267178,0.237047394462888
632705,0.250435161338905,0.234377335563849
632874,0.371232018884555,0.332484384043935
632899,0.247998824304657,0.249461090125594
632900,0.335658556671309,0.31088500210863
633400,0.122283568103149,0.160086273811222
634491,0,0
636040,0.24643664815884,0.309335641789127
640253,0.308913313710617,0.297401502063461
640643,0.196827132522049,0.256365781582148
640660,0.47628967220784,0.469636245256995
643006,0.356966446730937,0.307432542084421
644272,NA,NA
647136,0.111803398874989,0.121824460470354
649270,0.400494743540986,0.362738125055006
651559,0.279121097836795,0.30420324238255
652686,0.230143654474581,0.239808230093229
652988,0.244557994022259,0.229133260050482
652999,0.224544356569536,0.197642353760524
664240,0.240449258315369,0.202288694969669
666508,0.338061701891407,0.329690236697894
667703,0.298142396999972,0.387069367214019
669884,0.358773654926205,0.384371106798037
670379,0.244136537631348,0.307613667161098
670455,0.179712689361946,0.170935201676927
672705,0.198462360496687,0.194601702164208
672717,0.412393049421161,0.412393049421161
672893,0.237346441585572,0.263794671792247
673455,0.150616019019177,0.171903541043132
680069,0.21997067253203,0.240380986910206
681534,0.232889003895833,0.227502062624501
683105,0.306622070335933,0.318181818181818
683187,0.0860662965823871,0.0860662965823871
684836,0.360041149911548,0.432120810725112
691870,0.299399730312447,0.377675889276202
695534,0.0703597544730292,0.0573539334676405
696965,0.0714285714285714,0.0714285714285714
700994,0.35921060405355,0.367911831859346
703246,0.338021796124651,0.377605020266943
704458,0.25752911199186,0.219363398842833
705969,0.303045763365663,0.303045763365663
707754,0.250122159792289,0.234282965062969
710576,0.142857142857143,0.142857142857143
715207,0,0
717342,0.0903507902905251,0.0903507902905251
720002,0.207390338946085,0.194257172471453
721166,0.106600358177805,0.106600358177805
722936,0.214285714285714,0.214285714285714
723569,0,0
727962,0.357142857142857,0.357142857142857
728005,0,0
735149,0,0
739464,0.121716123890037,0.121716123890037
762884,0.105409255338946,0.105409255338946
763436,0.397359707119513,0.397359707119513
768265,0.229415733870562,0.229415733870562
809372,NA,NA
813891,NA,NA
826286,NA,NA
926309,0.324337486570401,0.393079817457549
926596,0.0532623641291308,0.0681930906987476
926821,0.308606699924184,0.305070139670746
926934,0.249088239252358,0.246415058082346
928235,0.0841158231138066,0.0829819165226866
928326,0.29869605095317,0.368859013058164
928332,0.0430331482911935,0.0201948097930505
928376,0.286364375942008,0.326741872432339
928519,0.302613766334401,0.323109552206027
928546,0.300519866710028,0.315189786615547
929179,0.40291148201269,0.386739404664046
929198,0.492589919336652,0.485956284746573
929232,0.435813633640409,0.484094283204921
929914,0.254685815986805,0.316066548690012
930036,0.155172884482515,0.211485617309075
930085,0.259160527674408,0.2897783926753
930144,0.0714285714285714,0.140914817171828
930278,0.0365636212063565,0.0678656612247379
931221,0.0321744726043893,0.125801092744488
932031,0.32329676097981,0.302772244358532
932117,0.404226041727222,0.398025128148528
932363,0.0341394370999459,0.0171675400874868
932470,0.26207120918048,0.139373668334515
932520,0.23124864503144,0.374611971082454
932594,0.442225842261277,0.567497340909333
932673,0.282439515245441,0.311647844944538
932853,0.208741430361716,0.258581690386932
932882,0.119098266835083,0.119837301896783
932914,0.435194139889245,0.349899213472556
932984,0.405741112459825,0.435308661651152
933007,0.235470155700721,0.273640689688394
933078,0.484107999003877,0.469302856241757
933119,0.284627226785928,0.258941715340395
934380,0.280056016805602,0.292745276922179
934443,0.146254484825426,0.301853776652436
935677,0,0
935895,0.0800640769025436,0.151670044113427
936034,0.153732488404818,0.102862153367082
937715,0.0330049180992225,0.110075956151427
937748,0.363276268122753,0.373546032965478
938028,0.0809444658516353,0.128706047986761
938068,0.281284338563097,0.24953900016095
938207,0.206835075998008,0.0997211705387564
938400,0.413670151996015,0.498033322261317
938508,0.24880667576406,0.35264031999151
938877,0.0743522395644915,0.135113204733314
938954,0.195412787498413,0.187163308358292
939097,0.416246790843233,0.424163686818009
